input_time,input_voltage,output_time,output_voltage
2024-05-11 11:45:00,0.10844555073946932,2024-05-11 12:18:00,0.0947966137998941
2024-05-11 12:00:00,0.10833737868968764,2024-05-11 12:50:00,0.0911006056498729
2024-05-11 12:15:00,0.14682804178951364,2024-05-11 13:12:00,0.1394813161757057
2024-05-11 12:30:00,0.11856731230938317,2024-05-11 13:10:00,0.10597463063785427
2024-05-11 12:45:00,0.1070453286200114,2024-05-11 13:41:00,0.08852530131779092
2024-05-11 13:00:00,0.13976030527983613,2024-05-11 13:11:00,0.11382290135922311
2024-05-11 13:15:00,0.13585721028808906,2024-05-11 13:38:00,0.12234769363086224
2024-05-11 13:30:00,0.10314567980892343,2024-05-11 13:57:00,0.0926113766036801
2024-05-11 13:45:00,0.13195861848484525,2024-05-11 14:40:00,0.11885028199682043
2024-05-11 14:00:00,0.11556152952317394,2024-05-11 14:15:00,0.09953684721143513
2024-05-11 14:15:00,0.11258510623852196,2024-05-11 14:32:00,0.09194789785145768
2024-05-11 14:30:00,0.14037315966370942,2024-05-11 15:10:00,0.12276917709205554
2024-05-11 14:45:00,0.15838165588293357,2024-05-11 15:14:00,0.1275143250128336
2024-05-11 15:00:00,0.10633727158771769,2024-05-11 15:55:00,0.10010856285620234
2024-05-11 15:15:00,0.15660658283678358,2024-05-11 16:01:00,0.12960762893202832
2024-05-11 15:30:00,0.14282478649927244,2024-05-11 15:41:00,0.12165654250853346
2024-05-11 15:45:00,0.10665977107740945,2024-05-11 16:41:00,0.09869253940659625
2024-05-11 16:00:00,0.10243914720046561,2024-05-11 16:34:00,0.08228819986116263
2024-05-11 16:15:00,0.11734704756896189,2024-05-11 16:31:00,0.09502265775381565
2024-05-11 16:30:00,0.1029581219807257,2024-05-11 16:47:00,0.09724442027374318
2024-05-11 16:45:00,0.15777182658773553,2024-05-11 16:53:00,0.14975664755881601
2024-05-11 17:00:00,0.14160617165915895,2024-05-11 17:17:00,0.11521272609773917
2024-05-11 17:15:00,0.1331751200241406,2024-05-11 18:02:00,0.126045943692868
2024-05-11 17:30:00,0.15748730987123002,2024-05-11 18:25:00,0.12614078590471364
2024-05-11 17:45:00,0.10771955669947575,2024-05-11 18:12:00,0.09350408581478928
2024-05-11 18:00:00,0.11698114742996134,2024-05-11 18:20:00,0.10346862932418119
2024-05-11 18:15:00,0.1570669233701658,2024-05-11 18:22:00,0.1382096357210793
2024-05-11 18:30:00,0.11823140866316964,2024-05-11 18:51:00,0.11011420020602579
2024-05-11 18:45:00,0.10371456952051752,2024-05-11 19:22:00,0.08677413189329003
2024-05-11 19:00:00,0.14633839883716362,2024-05-11 19:07:00,0.13033983766897198
2024-05-11 19:15:00,0.11242428532254384,2024-05-11 19:23:00,0.09712627044521807
2024-05-11 19:30:00,0.1433627347036638,2024-05-11 20:28:00,0.11851403770596787
2024-05-11 19:45:00,0.13170094378818767,2024-05-11 19:58:00,0.12000389063674956
2024-05-11 20:00:00,0.14128597105098822,2024-05-11 20:33:00,0.12241439419549252
2024-05-11 20:15:00,0.10655220798698674,2024-05-11 21:14:00,0.09421105340395426
2024-05-11 20:30:00,0.15843414711301876,2024-05-11 20:53:00,0.1291691841147761
2024-05-11 20:45:00,0.12161237042529202,2024-05-11 21:41:00,0.10758961243985878
2024-05-11 21:00:00,0.15754277075404835,2024-05-11 21:52:00,0.1474918906977991
2024-05-11 21:15:00,0.12837691768488493,2024-05-11 21:59:00,0.10435460944343113
2024-05-11 21:30:00,0.11645526279131269,2024-05-11 22:27:00,0.10881096714155754
2024-05-11 21:45:00,0.14447560773659765,2024-05-11 22:09:00,0.1180893603359754
2024-05-11 22:00:00,0.15111993149534986,2024-05-11 22:54:00,0.13958706559484574
2024-05-11 22:15:00,0.1419383438004654,2024-05-11 23:00:00,0.13005837724319974
2024-05-11 22:30:00,0.1517614794688918,2024-05-11 23:21:00,0.12234711995426466
2024-05-11 22:45:00,0.13611867644623474,2024-05-11 23:43:00,0.12211187111783423
2024-05-11 23:00:00,0.1467975682854725,2024-05-11 23:25:00,0.13851136591594188
2024-05-11 23:15:00,0.10199122894017651,2024-05-11 23:44:00,0.09270595821475205
2024-05-11 23:30:00,0.1259930104519054,2024-05-12 00:10:00,0.10730406122776291
2024-05-11 23:45:00,0.15300146656808697,2024-05-11 23:47:00,0.1342899394280823
2024-05-12 00:00:00,0.12198018518013944,2024-05-12 00:59:00,0.10204870825898026
2024-05-12 00:15:00,0.159307286210436,2024-05-12 00:55:00,0.14383171251401666
2024-05-12 00:30:00,0.12817340206655392,2024-05-12 00:50:00,0.10345790149596719
2024-05-12 00:45:00,0.14752660069970128,2024-05-12 01:41:00,0.1197783914552521
2024-05-12 01:00:00,0.14638494629989313,2024-05-12 01:22:00,0.12806777937735014
2024-05-12 01:15:00,0.1568432348495918,2024-05-12 01:55:00,0.14739121623452192
2024-05-12 01:30:00,0.13991034775791797,2024-05-12 02:02:00,0.12630900550925966
2024-05-12 01:45:00,0.10623219641243103,2024-05-12 02:20:00,0.09902223981866856
2024-05-12 02:00:00,0.10136584195231912,2024-05-12 02:47:00,0.08915233946740395
2024-05-12 02:15:00,0.1433909101546767,2024-05-12 02:40:00,0.1232985656241755
2024-05-12 02:30:00,0.10321635345926367,2024-05-12 02:58:00,0.0929231880164998
2024-05-12 02:45:00,0.12310330299117889,2024-05-12 03:44:00,0.11535628904267252
2024-05-12 03:00:00,0.1116199475641617,2024-05-12 03:45:00,0.09875588132077597
2024-05-12 03:15:00,0.11365881516052437,2024-05-12 03:33:00,0.09160095547665528
2024-05-12 03:30:00,0.10238136916404765,2024-05-12 04:21:00,0.08349434186654711
2024-05-12 03:45:00,0.1247093938416555,2024-05-12 04:18:00,0.10089714655240074
2024-05-12 04:00:00,0.13997528860733324,2024-05-12 04:03:00,0.12015072445875129
2024-05-12 04:15:00,0.11852616871657554,2024-05-12 04:24:00,0.10095853334278218
2024-05-12 04:30:00,0.1479129742962175,2024-05-12 04:40:00,0.12197970000787874
2024-05-12 04:45:00,0.13051626860626497,2024-05-12 05:21:00,0.10697083127201919
2024-05-12 05:00:00,0.1583597361559872,2024-05-12 05:44:00,0.13594607845158926
2024-05-12 05:15:00,0.12218121993437082,2024-05-12 06:14:00,0.1134275360909939
2024-05-12 05:30:00,0.10297210913227914,2024-05-12 05:56:00,0.09229678734680744
2024-05-12 05:45:00,0.14839324745977803,2024-05-12 06:01:00,0.12873855104198745
2024-05-12 06:00:00,0.1423367741416942,2024-05-12 06:32:00,0.1275270844583192
2024-05-12 06:15:00,0.10794189031628944,2024-05-12 06:47:00,0.10077848777620399
2024-05-12 06:30:00,0.1178701243645548,2024-05-12 07:27:00,0.10018130588124345
2024-05-12 06:45:00,0.13577541307246152,2024-05-12 07:13:00,0.12655027223918616
2024-05-12 07:00:00,0.14914000755984247,2024-05-12 07:58:00,0.1376084615451065
2024-05-12 07:15:00,0.13977040203036512,2024-05-12 08:07:00,0.1174189883781509
2024-05-12 07:30:00,0.1047299878750518,2024-05-12 07:38:00,0.08800346171422914
2024-05-12 07:45:00,0.1467889977384112,2024-05-12 08:42:00,0.12065833893590666
2024-05-12 08:00:00,0.15994103479672567,2024-05-12 08:44:00,0.1469087023935842
2024-05-12 08:15:00,0.1585928940803422,2024-05-12 09:06:00,0.13806866670929197
2024-05-12 08:30:00,0.10222387436148297,2024-05-12 08:45:00,0.08814942541428558
2024-05-12 08:45:00,0.10618431894872214,2024-05-12 08:51:00,0.0891247008892889
2024-05-12 09:00:00,0.10381016980090473,2024-05-12 09:54:00,0.08879308699049196
2024-05-12 09:15:00,0.13661129312405068,2024-05-12 09:53:00,0.12008596920508573
2024-05-12 09:30:00,0.12070835278115885,2024-05-12 09:55:00,0.11458982438588466
2024-05-12 09:45:00,0.15010731103885827,2024-05-12 10:25:00,0.12851804446353693
2024-05-12 10:00:00,0.1351368359927434,2024-05-12 10:47:00,0.11428635810460891
2024-05-12 10:15:00,0.1405321315107165,2024-05-12 10:27:00,0.12209253640001995
2024-05-12 10:30:00,0.10297447703810304,2024-05-12 10:46:00,0.09520266349824794
2024-05-12 10:45:00,0.1322769329243112,2024-05-12 11:40:00,0.11811702888923971
2024-05-12 11:00:00,0.12542000202373887,2024-05-12 11:35:00,0.10289512444201748
2024-05-12 11:15:00,0.13113107042246333,2024-05-12 11:19:00,0.11757890489789831
2024-05-12 11:30:00,0.13300836864057378,2024-05-12 12:20:00,0.11665261182385356
2024-05-12 11:45:00,0.12561866069922928,2024-05-12 12:40:00,0.10510853732138692
2024-05-12 12:00:00,0.13744813836640135,2024-05-12 12:50:00,0.12299237832199221
2024-05-12 12:15:00,0.15955616826020624,2024-05-12 12:55:00,0.15017743431003563
2024-05-12 12:30:00,0.12049148627024758,2024-05-12 13:18:00,0.09724903726607564
2024-05-12 12:45:00,0.14127798991366147,2024-05-12 13:05:00,0.13378454228383424
2024-05-12 13:00:00,0.11289296848653445,2024-05-12 13:24:00,0.10287373359570907
2024-05-12 13:15:00,0.10566589603464253,2024-05-12 13:30:00,0.08632006023020365
2024-05-12 13:30:00,0.1572089985021119,2024-05-12 14:23:00,0.1287209735474901
2024-05-12 13:45:00,0.14874413171153777,2024-05-12 14:05:00,0.13897855026566985
2024-05-12 14:00:00,0.15561149538313382,2024-05-12 14:48:00,0.13637809875507279
2024-05-12 14:15:00,0.14567194978093528,2024-05-12 14:48:00,0.13140609082649232
2024-05-12 14:30:00,0.14551513410283395,2024-05-12 15:26:00,0.11670477039261848
2024-05-12 14:45:00,0.10019288943691304,2024-05-12 14:54:00,0.0815553182928091
2024-05-12 15:00:00,0.13923432640944627,2024-05-12 15:46:00,0.11816148747102778
2024-05-12 15:15:00,0.15316424681586369,2024-05-12 15:28:00,0.12787061365223132
2024-05-12 15:30:00,0.14274768028528828,2024-05-12 16:19:00,0.13316136554324698
2024-05-12 15:45:00,0.12335456782793712,2024-05-12 15:56:00,0.10790526648359952
2024-05-12 16:00:00,0.13016188197015569,2024-05-12 16:11:00,0.1161950862477033
2024-05-12 16:15:00,0.13672459477078652,2024-05-12 16:41:00,0.12924133317685632
2024-05-12 16:30:00,0.10424800884803481,2024-05-12 16:51:00,0.08344465747307998
2024-05-12 16:45:00,0.13572272038904415,2024-05-12 16:54:00,0.11757425044192414
2024-05-12 17:00:00,0.10192281696146317,2024-05-12 17:30:00,0.09403560329635731
2024-05-12 17:15:00,0.11563444816718252,2024-05-12 18:07:00,0.10149837747750971
2024-05-12 17:30:00,0.12583336365740336,2024-05-12 17:58:00,0.11157596890320907
2024-05-12 17:45:00,0.11761369811768452,2024-05-12 18:40:00,0.10447410640766161
2024-05-12 18:00:00,0.1125556321696749,2024-05-12 18:21:00,0.09171303064561086
2024-05-12 18:15:00,0.15600097583518463,2024-05-12 18:24:00,0.1413633106660355
2024-05-12 18:30:00,0.123668886051089,2024-05-12 19:10:00,0.11597902776402709
2024-05-12 18:45:00,0.15310261545505865,2024-05-12 19:34:00,0.12285472369507383
2024-05-12 19:00:00,0.15557579468534513,2024-05-12 19:03:00,0.14591770669590667
2024-05-12 19:15:00,0.14780000092677814,2024-05-12 19:27:00,0.14024262374124546
2024-05-12 19:30:00,0.14505722040067234,2024-05-12 20:10:00,0.1271519225612824
2024-05-12 19:45:00,0.14400767527902555,2024-05-12 20:16:00,0.12773653503667806
2024-05-12 20:00:00,0.1504232665071547,2024-05-12 20:28:00,0.12034827060701078
2024-05-12 20:15:00,0.14125413116088423,2024-05-12 21:06:00,0.11976011242611014
2024-05-12 20:30:00,0.12162632928491646,2024-05-12 21:04:00,0.0980789392118999
2024-05-12 20:45:00,0.13129619220822586,2024-05-12 20:46:00,0.11882117529604325
2024-05-12 21:00:00,0.13403922502566346,2024-05-12 21:08:00,0.11876812117553746
2024-05-12 21:15:00,0.10060743598190311,2024-05-12 21:22:00,0.08733782887378481
2024-05-12 21:30:00,0.12499618144001381,2024-05-12 22:30:00,0.11524145714468509
2024-05-12 21:45:00,0.10669821466122667,2024-05-12 22:25:00,0.1012101494723896
2024-05-12 22:00:00,0.151915007402781,2024-05-12 23:00:00,0.12631101109788082
2024-05-12 22:15:00,0.14600285374547534,2024-05-12 22:16:00,0.13718613904368443
2024-05-12 22:30:00,0.12771987967635626,2024-05-12 22:50:00,0.11234336368473472
2024-05-12 22:45:00,0.13527648287474386,2024-05-12 23:11:00,0.1161266412944275
2024-05-12 23:00:00,0.15161866653141504,2024-05-12 23:24:00,0.1287338799575161
2024-05-12 23:15:00,0.15131721608702217,2024-05-12 23:58:00,0.12914999548302494
2024-05-12 23:30:00,0.1400368658644501,2024-05-13 00:11:00,0.12050844657838182
2024-05-12 23:45:00,0.12185512863612045,2024-05-12 23:47:00,0.10727852806347458
2024-05-13 00:00:00,0.10222681723647699,2024-05-13 00:39:00,0.09196147487827615
2024-05-13 00:15:00,0.12312503947460665,2024-05-13 00:41:00,0.09869624928560564
2024-05-13 00:30:00,0.1487263794235919,2024-05-13 00:59:00,0.13336988917090245
2024-05-13 00:45:00,0.1491856907945377,2024-05-13 01:41:00,0.13225194719494593
2024-05-13 01:00:00,0.12486780993439522,2024-05-13 01:39:00,0.10393735965373337
2024-05-13 01:15:00,0.12820392990083168,2024-05-13 01:56:00,0.10261740414642023
2024-05-13 01:30:00,0.1435496038843214,2024-05-13 01:36:00,0.126347376598537
2024-05-13 01:45:00,0.14999172394362786,2024-05-13 02:20:00,0.13955402170704867
2024-05-13 02:00:00,0.12211906820078722,2024-05-13 02:58:00,0.11461721998236468
2024-05-13 02:15:00,0.15398104997498113,2024-05-13 02:59:00,0.14231871329460075
2024-05-13 02:30:00,0.10526517730853387,2024-05-13 02:55:00,0.09682062137468916
2024-05-13 02:45:00,0.127613052181491,2024-05-13 03:42:00,0.11216629938079564
2024-05-13 03:00:00,0.13828177773793876,2024-05-13 04:00:00,0.12014817567295001
2024-05-13 03:15:00,0.10864493939792244,2024-05-13 03:20:00,0.0963389969289435
2024-05-13 03:30:00,0.10849018100618443,2024-05-13 04:10:00,0.10065978895914461
2024-05-13 03:45:00,0.12083594133632045,2024-05-13 04:12:00,0.11300962152580964
2024-05-13 04:00:00,0.10698285300583606,2024-05-13 04:48:00,0.09870183642482146
2024-05-13 04:15:00,0.15177208746698256,2024-05-13 04:32:00,0.13914380122067166
2024-05-13 04:30:00,0.13562598254617908,2024-05-13 04:49:00,0.11306223449067673
2024-05-13 04:45:00,0.1359848741008284,2024-05-13 05:13:00,0.12824808302991683
2024-05-13 05:00:00,0.12965895922141302,2024-05-13 05:06:00,0.11031863779416907
2024-05-13 05:15:00,0.12830083026384762,2024-05-13 05:26:00,0.11471963111591817
2024-05-13 05:30:00,0.1365576281760453,2024-05-13 05:47:00,0.11901642270071199
2024-05-13 05:45:00,0.15368777410426657,2024-05-13 05:58:00,0.12383944920590668
2024-05-13 06:00:00,0.1253623801941851,2024-05-13 06:51:00,0.11056709030876809
2024-05-13 06:15:00,0.14813078964124674,2024-05-13 06:20:00,0.1319380940598439
2024-05-13 06:30:00,0.1381791720019459,2024-05-13 07:09:00,0.11666059612644594
2024-05-13 06:45:00,0.10489257773977545,2024-05-13 07:15:00,0.0916076877674288
2024-05-13 07:00:00,0.15926389531782306,2024-05-13 07:26:00,0.14971903385472016
2024-05-13 07:15:00,0.1012064902171374,2024-05-13 07:40:00,0.08835162535183164
2024-05-13 07:30:00,0.11346367334519745,2024-05-13 07:47:00,0.0990929123176351
2024-05-13 07:45:00,0.13949566264385022,2024-05-13 08:27:00,0.1300773738806555
2024-05-13 08:00:00,0.10822408575371487,2024-05-13 08:17:00,0.09941353607446193
2024-05-13 08:15:00,0.15881963934576188,2024-05-13 09:09:00,0.13587353292813273
2024-05-13 08:30:00,0.10824595758877198,2024-05-13 09:23:00,0.10250369990806174
2024-05-13 08:45:00,0.143400610090531,2024-05-13 09:28:00,0.1354230672650829
2024-05-13 09:00:00,0.12124818310847933,2024-05-13 09:50:00,0.11280093258794682
2024-05-13 09:15:00,0.1298395981645636,2024-05-13 09:43:00,0.10750310778210452
2024-05-13 09:30:00,0.10264464215713001,2024-05-13 10:08:00,0.09086556711035593
2024-05-13 09:45:00,0.14917952447390762,2024-05-13 10:05:00,0.12881310824168266
2024-05-13 10:00:00,0.14753388725408395,2024-05-13 10:19:00,0.12006371171619329
2024-05-13 10:15:00,0.14296784324597603,2024-05-13 11:01:00,0.12045101589932769
2024-05-13 10:30:00,0.10713531755866651,2024-05-13 10:54:00,0.09209862332165686
2024-05-13 10:45:00,0.12270801982583744,2024-05-13 10:46:00,0.09902432760165683
2024-05-13 11:00:00,0.10361767267909885,2024-05-13 11:16:00,0.0959090832509622
2024-05-13 11:15:00,0.11260459437710466,2024-05-13 11:38:00,0.09853852927962393
2024-05-13 11:30:00,0.14109805008490298,2024-05-13 12:16:00,0.1256204617475286
2024-05-13 11:45:00,0.12181121319605855,2024-05-13 11:51:00,0.11553888435529736
2024-05-13 12:00:00,0.11991543162217197,2024-05-13 12:34:00,0.10016306756845265
2024-05-13 12:15:00,0.1275155655360655,2024-05-13 12:37:00,0.11781833248564624
2024-05-13 12:30:00,0.1338523982694533,2024-05-13 12:57:00,0.12627307650224334
2024-05-13 12:45:00,0.14105236913845448,2024-05-13 13:07:00,0.12410004486553275
2024-05-13 13:00:00,0.14004384828593858,2024-05-13 13:01:00,0.126189579956569
2024-05-13 13:15:00,0.12510266759830801,2024-05-13 13:29:00,0.10981571344639819
2024-05-13 13:30:00,0.1322840367017651,2024-05-13 14:07:00,0.11372919249180496
2024-05-13 13:45:00,0.11592333572458308,2024-05-13 13:51:00,0.10331925363009942
2024-05-13 14:00:00,0.11738966289087938,2024-05-13 14:43:00,0.10873839589524793
2024-05-13 14:15:00,0.13374542466195624,2024-05-13 14:50:00,0.12251999235845397
2024-05-13 14:30:00,0.12792232028360664,2024-05-13 14:51:00,0.11350961489292397
2024-05-13 14:45:00,0.14982669269022736,2024-05-13 14:46:00,0.14035317675638959
2024-05-13 15:00:00,0.15719223211244998,2024-05-13 15:23:00,0.13491977292542673
2024-05-13 15:15:00,0.14023216657275703,2024-05-13 15:36:00,0.11594316763203769
2024-05-13 15:30:00,0.1021272515185971,2024-05-13 15:51:00,0.08719715095858525
2024-05-13 15:45:00,0.1368614331136151,2024-05-13 15:46:00,0.11569087004443758
2024-05-13 16:00:00,0.15687831421651616,2024-05-13 16:24:00,0.14902163607556984
2024-05-13 16:15:00,0.10271046798301318,2024-05-13 16:47:00,0.09500863185664264
2024-05-13 16:30:00,0.10945324192261263,2024-05-13 16:36:00,0.0886422644831096
2024-05-13 16:45:00,0.10720696323139162,2024-05-13 17:36:00,0.09574801453295308
2024-05-13 17:00:00,0.15657574678158942,2024-05-13 17:13:00,0.12800846530868526
2024-05-13 17:15:00,0.14629942273974803,2024-05-13 18:01:00,0.12021006462031329
2024-05-13 17:30:00,0.12994352913474871,2024-05-13 17:49:00,0.11027462612124833
2024-05-13 17:45:00,0.1311296459844255,2024-05-13 18:37:00,0.11300604651304064
2024-05-13 18:00:00,0.15107965801034481,2024-05-13 18:46:00,0.12815531329286464
2024-05-13 18:15:00,0.14802960615706162,2024-05-13 18:55:00,0.12922597371496208
2024-05-13 18:30:00,0.1383039298913609,2024-05-13 18:57:00,0.1110808325174358
2024-05-13 18:45:00,0.12022020586774947,2024-05-13 19:18:00,0.09886672259979346
2024-05-13 19:00:00,0.12929092701822598,2024-05-13 19:19:00,0.11912096382622939
2024-05-13 19:15:00,0.10118008102836926,2024-05-13 19:26:00,0.09600781677600341
2024-05-13 19:30:00,0.11302718311579356,2024-05-13 19:47:00,0.10370942869952503
2024-05-13 19:45:00,0.13965417663152213,2024-05-13 20:44:00,0.11372841825665549
2024-05-13 20:00:00,0.12917918948550633,2024-05-13 20:21:00,0.1161156664714223
2024-05-13 20:15:00,0.10146052725745179,2024-05-13 20:39:00,0.08468446143711693
2024-05-13 20:30:00,0.11160733459858384,2024-05-13 21:10:00,0.09049881459390142
2024-05-13 20:45:00,0.10324598508526896,2024-05-13 21:01:00,0.09480533691051979
2024-05-13 21:00:00,0.15690902920765493,2024-05-13 21:11:00,0.13305794984420016
2024-05-13 21:15:00,0.11972661239827787,2024-05-13 21:38:00,0.09611625496382516
2024-05-13 21:30:00,0.12172525922094518,2024-05-13 22:11:00,0.10188232852112193
2024-05-13 21:45:00,0.1545971049424019,2024-05-13 21:52:00,0.14494097005511847
2024-05-13 22:00:00,0.14899328569898843,2024-05-13 22:15:00,0.13727255382348286
2024-05-13 22:15:00,0.13930546167938762,2024-05-13 22:45:00,0.1175216510401848
2024-05-13 22:30:00,0.1281188361493481,2024-05-13 23:18:00,0.11582169372945447
2024-05-13 22:45:00,0.1073206376814204,2024-05-13 23:18:00,0.08761029306401484
2024-05-13 23:00:00,0.11273241277863816,2024-05-13 23:57:00,0.10166567031732059
2024-05-13 23:15:00,0.11879426009974177,2024-05-13 23:50:00,0.09621926006243549
2024-05-13 23:30:00,0.11830534459651232,2024-05-14 00:29:00,0.10525210325342839
2024-05-13 23:45:00,0.14039831411279655,2024-05-13 23:57:00,0.12718726112745288
2024-05-14 00:00:00,0.10636968016382377,2024-05-14 00:19:00,0.09785044157406658
2024-05-14 00:15:00,0.10984822447082188,2024-05-14 00:48:00,0.08880153711642003
2024-05-14 00:30:00,0.15958892913056077,2024-05-14 01:14:00,0.14066849200502696
2024-05-14 00:45:00,0.14457346584273334,2024-05-14 01:33:00,0.12163472123142588
2024-05-14 01:00:00,0.12972574366771422,2024-05-14 01:19:00,0.12188109636000828
2024-05-14 01:15:00,0.15619619498221027,2024-05-14 01:28:00,0.1262853221603169
2024-05-14 01:30:00,0.10639429547295792,2024-05-14 02:27:00,0.09219207150006514
2024-05-14 01:45:00,0.14374464648928797,2024-05-14 02:45:00,0.1362900698502592
2024-05-14 02:00:00,0.10308250185539089,2024-05-14 02:50:00,0.09605176513741621
2024-05-14 02:15:00,0.1071866921707732,2024-05-14 02:29:00,0.10093375432249609
2024-05-14 02:30:00,0.10865265113988375,2024-05-14 02:44:00,0.10068858670896551
2024-05-14 02:45:00,0.1317961768686685,2024-05-14 03:11:00,0.10704630808368878
2024-05-14 03:00:00,0.13421852415398938,2024-05-14 03:46:00,0.11231334339356491
2024-05-14 03:15:00,0.11515618077737524,2024-05-14 03:40:00,0.10754364331147276
2024-05-14 03:30:00,0.12121665552730047,2024-05-14 04:11:00,0.09887010908452805
2024-05-14 03:45:00,0.1429748420576193,2024-05-14 04:18:00,0.11610694555267137
2024-05-14 04:00:00,0.11816241140403978,2024-05-14 04:01:00,0.10200878063303369
2024-05-14 04:15:00,0.15008446166480024,2024-05-14 04:38:00,0.12957767357552885
2024-05-14 04:30:00,0.11737617537776725,2024-05-14 05:15:00,0.10965400223999505
2024-05-14 04:45:00,0.10944161264472355,2024-05-14 05:25:00,0.08768903935009688
2024-05-14 05:00:00,0.15083927959177318,2024-05-14 05:59:00,0.13374665937658042
2024-05-14 05:15:00,0.10563344009992631,2024-05-14 05:50:00,0.09741115582689357
2024-05-14 05:30:00,0.10870445301302303,2024-05-14 05:33:00,0.08759453900812698
2024-05-14 05:45:00,0.11303160191990314,2024-05-14 06:10:00,0.10734486141062319
2024-05-14 06:00:00,0.10167046940016536,2024-05-14 06:48:00,0.09327073733069542
2024-05-14 06:15:00,0.14857990875982183,2024-05-14 06:32:00,0.13842014936943997
2024-05-14 06:30:00,0.11496802374414715,2024-05-14 06:54:00,0.10574506282747112
2024-05-14 06:45:00,0.1281801133701034,2024-05-14 07:42:00,0.11926947205683394
2024-05-14 07:00:00,0.14649221029969905,2024-05-14 07:17:00,0.12662972832624939
2024-05-14 07:15:00,0.11202284143950679,2024-05-14 07:44:00,0.0971774225707288
2024-05-14 07:30:00,0.15169790103831127,2024-05-14 08:11:00,0.12180829308371251
2024-05-14 07:45:00,0.10081005682402568,2024-05-14 08:43:00,0.08318494176864148
2024-05-14 08:00:00,0.1539053648732042,2024-05-14 08:37:00,0.13404796380804965
2024-05-14 08:15:00,0.14097998259016853,2024-05-14 09:03:00,0.12424715051533611
2024-05-14 08:30:00,0.12709535960669138,2024-05-14 09:10:00,0.12041897724176737
2024-05-14 08:45:00,0.10443291290181936,2024-05-14 09:29:00,0.08705430453748202
2024-05-14 09:00:00,0.12505085157503512,2024-05-14 09:14:00,0.11132911471151116
2024-05-14 09:15:00,0.10110097759507539,2024-05-14 09:45:00,0.08235282772882535
2024-05-14 09:30:00,0.15172246095636943,2024-05-14 10:00:00,0.14088325000146049
2024-05-14 09:45:00,0.1326814964333866,2024-05-14 09:46:00,0.12507846350169907
2024-05-14 10:00:00,0.15152534449647626,2024-05-14 10:48:00,0.14212822440657008
2024-05-14 10:15:00,0.12231957956194055,2024-05-14 10:35:00,0.116096086731017
2024-05-14 10:30:00,0.12220620901680301,2024-05-14 10:46:00,0.09994313223180128
2024-05-14 10:45:00,0.14963558330876106,2024-05-14 11:25:00,0.12179765535628197
2024-05-14 11:00:00,0.12071690744197959,2024-05-14 11:12:00,0.10811933494345533
2024-05-14 11:15:00,0.13370721642831174,2024-05-14 11:34:00,0.10899040077458044
2024-05-14 11:30:00,0.11114562297658852,2024-05-14 12:22:00,0.10345111287551237
2024-05-14 11:45:00,0.14701647513785532,2024-05-14 12:02:00,0.1372439561214397
2024-05-14 12:00:00,0.15139855687844145,2024-05-14 12:33:00,0.13628366482817822
2024-05-14 12:15:00,0.11843164106678433,2024-05-14 12:55:00,0.10419796889672193
2024-05-14 12:30:00,0.11342200006538976,2024-05-14 12:46:00,0.10070452123856825
2024-05-14 12:45:00,0.10170918069796285,2024-05-14 13:29:00,0.08802347052101114
2024-05-14 13:00:00,0.15804956817946178,2024-05-14 13:31:00,0.13978815936913777
2024-05-14 13:15:00,0.10011463899291215,2024-05-14 13:31:00,0.09240867597842078
2024-05-14 13:30:00,0.12280493377368736,2024-05-14 13:55:00,0.09931195280587041
2024-05-14 13:45:00,0.1309720208247622,2024-05-14 13:50:00,0.112189657248277
2024-05-14 14:00:00,0.15570472294699048,2024-05-14 14:13:00,0.14153379000339655
2024-05-14 14:15:00,0.10490014303780425,2024-05-14 14:46:00,0.08803203592095939
2024-05-14 14:30:00,0.14874697455596037,2024-05-14 15:14:00,0.1254343739995537
2024-05-14 14:45:00,0.15875096575131795,2024-05-14 15:45:00,0.145070339556562
2024-05-14 15:00:00,0.102228390061572,2024-05-14 15:01:00,0.09092719657958506
2024-05-14 15:15:00,0.12659394588309675,2024-05-14 16:07:00,0.11237124096285779
2024-05-14 15:30:00,0.12148424610644669,2024-05-14 16:15:00,0.11296823905248135
2024-05-14 15:45:00,0.15120421206291235,2024-05-14 15:51:00,0.13552912848785073
2024-05-14 16:00:00,0.12474408684549,2024-05-14 16:27:00,0.11710479733631
2024-05-14 16:15:00,0.15875420707781587,2024-05-14 16:48:00,0.1393472734797454
2024-05-14 16:30:00,0.1585008388545255,2024-05-14 16:31:00,0.1404186901293579
2024-05-14 16:45:00,0.13850611038802085,2024-05-14 17:07:00,0.12827524895945297
2024-05-14 17:00:00,0.10192075294507211,2024-05-14 17:54:00,0.08379984123506456
2024-05-14 17:15:00,0.1238228787744558,2024-05-14 17:49:00,0.10299338315239838
2024-05-14 17:30:00,0.14869708966518427,2024-05-14 18:12:00,0.13805516261307202
2024-05-14 17:45:00,0.11159058833119705,2024-05-14 18:11:00,0.09718858947041989
2024-05-14 18:00:00,0.14811965506810376,2024-05-14 18:36:00,0.1201803830780878
2024-05-14 18:15:00,0.13561295595644118,2024-05-14 18:44:00,0.11994471811934163
2024-05-14 18:30:00,0.12200080211532287,2024-05-14 18:59:00,0.10139331272734524
2024-05-14 18:45:00,0.10047653384394609,2024-05-14 19:25:00,0.09518455060470214
2024-05-14 19:00:00,0.1472854861184152,2024-05-14 19:07:00,0.13363834345821474
